STATION,DATE,REPORT TYPE,SOURCE,DailyWeather,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,REPORT   TYPE,SOURCE,WindEquipmentChangeDate
3797035047,2022-08-09T08:00:00,FM-12,4,,59,68,0,,-0.03,2,74,30.4,FEW:02 13,30.22,14.91,63,50,,10,SYN08803797 25474 20509 10201 20152 30234 40293 52010 82/// 333 60005 82/13 91013 90710 91114=,FM-12,4,
3797035047,2022-08-09T09:00:00,FM-12,4,,59,69,0,,-0.04,2,71,30.41,SCT:04 15,30.24,18.64,63,50,,10,SYN10603797 05480 40509 10205 20151 30239 40297 52012 60002 84/// 333 10209 20145 60005 84/15 91014 90710 91114=,FM-12,4,
3797035047,2022-08-09T10:00:00,FM-12,4,,57,69,0,,0.02,9,65,30.4,FEW:01 18,30.23,31.07,62,50,,11,SYN08803797 25484 10510 10207 20139 30238 40296 50006 81/// 333 60005 81/18 91016 90710 91116=,FM-12,4,
3797035047,2022-08-09T11:00:00,FM-12,4,,,,0,,,,,,,,,,30,,14,SYN04603797 25/// /0312 333 60005 91017 90710 91117=,FM-12,4,
3797035047,2022-08-09T12:00:00,FM-12,4,,58,72,0,,0.01,8,63,30.4,FEW:02 18,30.23,21.75,64,50,,13,SYN09403797 05481 20511 10220 20146 30236 40294 58003 60001 82/// 333 60005 82/18 91017 90710 91118=,FM-12,4,
3797035047,2022-08-09T13:00:00,FM-12,4,,59,72,0,,0.02,8,63,30.39,CLR:00,30.22,14.91,64,40,,14,SYN08203797 25974 00412 10222 20149 30232 40290 58006 80/// 333 60005 91017 90710 91117=,FM-12,4,
3797035047,2022-08-09T14:00:00,FM-12,4,,57,71,0,,0.04,8,62,30.37,CLR:00,30.2,18.64,63,50,,14,SYN08203797 25980 00512 10218 20141 30227 40285 58012 80/// 333 60005 91016 90710 91118=,FM-12,4,
3797035047,2022-08-09T15:00:00,FM-12,4,,58,70,0,,0.04,7,67,30.37,CLR:00,30.19,21.75,63,40,,15,SYN08203797 25981 00413 10209 20145 30225 40283 57012 80/// 333 60005 91017 90710 91119=,FM-12,4,
3797035047,2022-08-09T16:00:00,FM-12,4,,58,70,0,,0.02,6,67,30.37,CLR:00,30.19,18.64,63,40,,13,SYN08203797 25980 00411 10211 20147 30225 40283 56007 80/// 333 60005 91016 90710 91120=,FM-12,4,
3797035047,2022-08-09T17:00:00,FM-12,4,,58,67,0,,0.01,7,73,30.36,CLR:00,30.19,27.96,62,50,,13,SYN08203797 25983 00511 10192 20143 30223 40282 57004 80/// 333 60005 91016 90710 91120=,FM-12,4,
3797035047,2022-08-09T18:00:00,FM-12,4,,59,67,0,,0.01,8,76,30.35,CLR:00,30.18,18.64,62,30,,14,SYN10003797 05980 00312 10195 20151 30221 40279 58004 60002 80/// 333 10226 20182 60005 91016 90710 91117=,FM-12,4,
3797035047,2022-08-09T19:00:00,FM-12,4,,58,66,0,,0.01,5,77,30.36,CLR:00,30.19,18.64,61,50,,11,SYN08203797 25980 00510 10187 20146 30222 40281 55004 80/// 333 60005 91016 90710 91118=,FM-12,4,
3797035047,2022-08-09T20:00:00,FM-12,4,,58,64,0,,0.01,5,81,30.36,CLR:00,30.19,24.85,61,40,,10,SYN08203797 25982 00409 10179 20146 30222 40280 55002 80/// 333 60005 91014 90710 91118=,FM-12,4,
3797035047,2022-08-09T21:00:00,FM-12,4,,58,64,0,,0,2,81,30.36,CLR:00,30.19,21.75,61,50,,11,SYN10003797 05981 00510 10180 20147 30222 40281 52001 60002 80/// 333 10226 20179 60005 91016 90710 91116=,FM-12,4,
3797035047,2022-08-09T22:00:00,FM-12,4,,59,64,0,,0.01,8,83,30.35,CLR:00,30.17,21.75,61,50,,9,SYN08203797 25981 00508 10179 20150 30218 40277 58004 80/// 333 60005 91014 90710 91114=,FM-12,4,
3797035047,2022-08-09T23:00:00,FM-12,4,,59,64,0,,0.01,8,84,30.35,CLR:00,30.18,15.53,61,50,,9,SYN08203797 25975 00508 10179 20152 30219 40278 58003 80/// 333 60005 91012 90710 91114=,FM-12,4,
3797035047,2022-08-09T23:59:00,SOD  ,O,BR,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2022-08-10T00:00:00,FM-12,4,,,,0,,,,,,,,,,50,,10,SYN05203797 05/// /0509 60001 333 60005 91013 90710 91115=,FM-12,4,
3797035047,2022-08-10T01:00:00,FM-12,4,,61,64,0,,0.02,8,90,30.33,CLR:00,30.16,10.56,62,50,,8,SYN08203797 25967 00507 10179 20163 30212 40271 58006 80/// 333 60005 91011 90710 91113=,FM-12,4,
3797035047,2022-08-10T02:00:00,FM-12,4,,62,64,0,,0.03,7,91,30.32,CLR:00,30.15,9.94,63,50,,8,SYN08203797 25966 00507 10179 20164 30209 40268 57010 80/// 333 60005 91010 90710 91115=,FM-12,4,
3797035047,2022-08-10T03:00:00,FM-12,4,,62,64,0,,0.03,7,93,30.32,CLR:00,30.14,9.94,63,50,,8,SYN08203797 25966 00507 10177 20165 30207 40266 57010 80/// 333 60005 91010 90710 91111=,FM-12,4,
3797035047,2022-08-10T04:00:00,FM-12,4,,62,64,0,,0.03,7,93,30.31,CLR:00,30.13,10.56,63,50,,7,SYN08203797 25967 00506 10177 20166 30204 40263 57009 80/// 333 60005 91009 90710 91110=,FM-12,4,
3797035047,2022-08-10T05:00:00,FM-12,4,,62,64,0,,0.02,7,93,30.3,CLR:00,30.13,9.32,63,50,,7,SYN08203797 25965 00506 10179 20168 30203 40262 57006 80/// 333 60005 91009 90710 91111=,FM-12,4,
3797035047,2022-08-10T06:00:00,FM-12,4,,63,66,0,,0.01,5,88,30.31,CLR:00,30.14,15.53,64,40,,8,SYN11203797 05975 00407 10191 20170 30206 40264 55002 60002 80/// 333 10196 20176 3/015 60005 70000 91010 90710 91110=,FM-12,4,
3797035047,2022-08-10T07:00:00,FM-12,4,,62,69,0,,0,3,80,30.31,CLR:00,30.14,14.91,65,50,,8,SYN08203797 25974 00507 10203 20167 30206 40264 53001 80/// 333 60005 91010 90710 91111=,FM-12,4,
3797035047,2022-08-10T08:00:00,FM-12,4,,62,71,0,,-0.01,2,72,30.32,CLR:00,30.14,18.64,65,40,,10,SYN08203797 25980 00409 10216 20164 30208 40266 52004 80/// 333 60005 91012 90710 91112=,FM-12,4,
3797035047,2022-08-10T09:00:00,FM-12,4,,62,72,0,,0,2,70,30.32,CLR:00,30.14,13.05,66,40,,10,SYN10003797 05971 00409 10224 20167 30208 40266 52001 60002 80/// 333 10227 20176 60005 91014 90710 91114=,FM-12,4,
3797035047,2022-08-10T10:00:00,FM-12,4,,62,73,0,,0,9,69,30.31,CLR:00,30.14,24.85,66,50,,11,SYN08203797 25982 00510 10226 20165 30205 40263 50001 80/// 333 60005 91015 90710 91115=,FM-12,4,
3797035047,2022-08-10T11:00:00,FM-12,4,,62,72,0,,0.01,7,69,30.3,CLR:00,30.13,15.53,66,40,,13,SYN08203797 25975 00411 10225 20166 30203 40261 57005 80/// 333 60005 91016 90710 91116=,FM-12,4,
3797035047,2022-08-10T12:00:00,FM-12,4,,,,0,,,,,,,,,,50,,11,SYN05203797 05/// /0510 60001 333 60005 91015 90710 91118=,FM-12,4,
3797035047,2022-08-10T13:00:00,FM-12,4,,61,76,0,,0.02,7,61,30.28,CLR:00,30.11,13.05,67,50,,11,SYN08203797 25971 00510 10242 20163 30198 40255 57008 80/// 333 60005 91015 90710 91117=,FM-12,4,
3797035047,2022-08-10T14:00:00,FM-12,4,,60,74,0,,0.03,8,62,30.27,CLR:00,30.1,18.64,65,40,,13,SYN08203797 25980 00411 10233 20157 30193 40250 58011 80/// 333 60005 91017 90710 91117=,FM-12,4,
3797035047,2022-08-10T20:00:00,FM-12,4,,62,67,0,,0.01,5,85,30.23,CLR:00,30.06,11.81,64,40,,10,SYN08203797 25969 00409 10194 20168 30179 40237 55002 80/// 333 60005 91014 90710 91114=,FM-12,4,
3797035047,2022-08-10T21:00:00,FM-12,4,,62,67,0,,-0.01,2,86,30.23,CLR:00,30.06,11.81,64,40,,10,SYN10003797 05969 00409 10192 20168 30178 40236 52002 60002 80/// 333 10246 20192 60005 91013 90710 91116=,FM-12,4,
3797035047,2022-08-10T22:00:00,FM-12,4,,63,66,0,,0.01,8,88,30.22,CLR:00,30.04,10.56,64,40,,9,SYN08203797 25967 00408 10191 20170 30174 40232 58002 80/// 333 60005 91013 90710 91114=,FM-12,4,
3797035047,2022-08-10T23:00:00,FM-12,4,,62,65,0,,0.02,7,90,30.21,CLR:00,30.04,9.94,63,30,,8,SYN08203797 25966 00307 10186 20169 30172 40231 57007 80/// 333 60005 91010 90710 91112=,FM-12,4,
3797035047,2022-08-11T00:00:00,FM-12,4,,63,65,0,,0.02,7,93,30.21,CLR:00,30.04,8.08,64,30,,9,SYN08803797 05963 00308 10186 20175 30172 40230 57006 60001 80/// 333 60005 91011 90710 91111=,FM-12,4,
3797035047,2022-08-11T01:00:00,FM-12,4,,64,66,0,,0.01,7,93,30.21,CLR:00,30.03,6.21,65,30,,9,SYN08203797 25960 00308 10190 20179 30171 40229 57004 80/// 333 60005 91012 90710 91112=,FM-12,4,
3797035047,2022-08-11T02:00:00,FM-12,4,,64,65,0,,0.01,8,95,30.2,CLR:00,30.02,4.35,64,20,,7,SYN08803797 27957 00206 10184 20176 30167 40226 58005 710// 80/// 333 60005 91008 90710 91111=,FM-12,4,
3797035047,2022-08-11T03:00:00,FM-12,4,,64,65,0,,0.02,7,96,30.19,CLR:00,30.02,3.73,64,30,,7,SYN08803797 27956 00306 10186 20179 30165 40224 57007 710// 80/// 333 60005 91008 90710 91109=,FM-12,4,
3797035047,2022-08-11T04:00:00,FM-12,4,,65,66,0,,0.03,7,96,30.18,CLR:00,30.01,2.98,65,40,,7,SYN08803797 27948 00406 10189 20183 30162 40221 57009 710// 80/// 333 60005 91009 90710 91109=,FM-12,4,
3797035047,2022-08-11T05:00:00,FM-12,4,,64,65,0,,0.02,7,97,30.18,CLR:00,30.01,1.93,64,30,,7,SYN08803797 27931 00306 10181 20176 30161 40219 57007 710// 80/// 333 60005 91007 90710 91108=,FM-12,4,
3797035047,2022-08-11T06:00:00,FM-12,4,,66,67,0,,0.01,5,97,30.18,CLR:00,30.01,3.73,66,10,,5,SYN11803797 07956 00104 10194 20189 30163 40221 55002 60002 710// 80/// 333 10214 20181 3/016 60005 70000 91005 90710 91107=,FM-12,4,
3797035047,2022-08-11T07:00:00,FM-12,4,,66,70,0,,0,3,86,30.19,CLR:00,30.01,10.56,67,30,,7,SYN08203797 25967 00306 10211 20187 30164 40222 53001 80/// 333 60005 91008 90710 91108=,FM-12,4,
3797035047,2022-08-11T08:00:00,FM-12,4,,,,0,,,,,,,,,,40,,6,SYN04603797 25/// /0405 333 60005 91008 90710 91109=,FM-12,4,
3797035047,2022-08-11T09:00:00,FM-12,4,,62,76,0,,-0.01,2,63,30.19,CLR:00,30.02,15.53,67,60,,7,SYN10003797 05975 00606 10245 20169 30165 40222 52002 60002 80/// 333 10248 20181 60005 91010 90710 91110=,FM-12,4,
3797035047,2022-08-11T10:00:00,FM-12,4,,61,77,0,,0.01,7,58,30.18,CLR:00,30.01,16.16,67,50,,8,SYN08203797 25976 00507 10250 20162 30163 40220 54001 80/// 333 60005 91010 90710 91112=,FM-12,4,
3797035047,2022-08-11T11:00:00,FM-12,4,,60,77,0,,0.02,7,55,30.17,CLR:00,30,15.53,66,30,,9,SYN08203797 25975 00308 10251 20155 30160 40217 57006 80/// 333 60005 91013 90710 91113=,FM-12,4,
3797035047,2022-08-11T12:00:00,FM-12,4,,60,78,0,,0.02,7,56,30.17,CLR:00,30,15.53,67,30,,11,SYN08803797 05975 00310 10253 20158 30159 40216 57007 60001 80/// 333 60005 91015 90710 91115=,FM-12,4,
3797035047,2022-08-11T13:00:00,FM-12,4,,59,79,0,,0.02,7,50,30.16,CLR:00,29.99,18.64,67,40,,13,SYN08203797 25980 00411 10262 20149 30156 40213 57008 80/// 333 60005 91016 90710 91117=,FM-12,4,
3797035047,2022-08-11T14:00:00,FM-12,4,,59,77,0,,0.02,7,53,30.15,CLR:00,29.98,14.29,66,30,,14,SYN08203797 25973 00312 10252 20149 30153 40210 57007 80/// 333 60005 91015 90710 91117=,FM-12,4,
3797035047,2022-08-11T15:00:00,FM-12,4,,58,77,0,,0.03,8,52,30.14,CLR:00,29.97,16.16,65,20,,14,SYN08203797 25976 00212 10252 20146 30150 40207 58010 80/// 333 60005 91016 90710 91116=,FM-12,4,
3797035047,2022-08-11T16:00:00,FM-12,4,,,,0,,,,,,,,,,40,,11,SYN04603797 25/// /0410 333 60005 91015 90710 91116=,FM-12,4,
3797035047,2022-08-11T17:00:00,FM-12,4,,59,76,0,,0.03,7,56,30.12,CLR:00,29.95,14.91,66,60,,11,SYN08203797 25974 00610 10242 20149 30142 40200 57011 80/// 333 60005 91016 90710 91116=,FM-12,4,
3797035047,2022-08-11T18:00:00,FM-12,4,,60,73,0,,0.03,7,63,30.11,CLR:00,29.94,12.43,65,40,,11,SYN10003797 05970 00410 10229 20154 30139 40196 57011 60002 80/// 333 10264 20194 60005 91016 90710 91116=,FM-12,4,
3797035047,2022-08-11T19:00:00,FM-12,4,,61,71,0,,0.02,6,71,30.11,CLR:00,29.94,17.4,65,50,,9,SYN08203797 25978 00508 10216 20160 30139 40197 56008 80/// 333 60005 91012 90710 91117=,FM-12,4,
3797035047,2022-08-11T20:00:00,FM-12,4,,61,69,0,,0.01,5,77,30.11,CLR:00,29.94,18.64,64,50,,9,SYN08203797 25980 00508 10204 20162 30140 40198 55003 80/// 333 60005 91013 90710 91113=,FM-12,4,
3797035047,2022-08-11T21:00:00,FM-12,4,,62,68,0,,-0.01,2,81,30.12,CLR:00,29.95,15.53,64,40,,9,SYN10003797 05975 00408 10202 20168 30142 40200 52003 60002 80/// 333 10264 20201 60005 91011 90710 91112=,FM-12,4,
3797035047,2022-08-11T22:00:00,FM-12,4,,63,68,0,,-0.01,2,86,30.12,CLR:00,29.95,14.29,65,40,,8,SYN08203797 25973 00407 10198 20174 30142 40200 52003 80/// 333 60005 91010 90710 91110=,FM-12,4,
3797035047,2022-08-11T23:00:00,FM-12,4,,63,68,0,,0,9,86,30.11,CLR:00,29.94,11.81,65,40,,8,SYN08203797 25969 00407 10199 20174 30140 40198 50001 80/// 333 60005 91010 90710 91111=,FM-12,4,
3797035047,2022-08-11T23:59:00,SOD  ,O,BR,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2022-08-12T00:00:00,FM-12,4,,63,65,0,,0.01,8,91,30.11,CLR:00,29.94,9.32,64,10,,6,SYN08803797 05965 00105 10186 20171 30140 40198 58003 60001 80/// 333 60005 91006 90710 91109=,FM-12,4,
3797035047,2022-08-12T01:00:00,FM-12,4,,64,65,0,,0.01,7,96,30.11,CLR:00,29.94,6.84,64,340,,6,SYN08203797 25961 03405 10186 20179 30139 40198 57003 80/// 333 60005 91007 90710 91107=,FM-12,4,
3797035047,2022-08-12T02:00:00,FM-12,4,,64,66,0,,0.01,8,93,30.1,CLR:00,29.93,6.84,65,20,,7,SYN08203797 25961 00206 10189 20178 30136 40194 58004 80/// 333 60005 91008 90710 91108=,FM-12,4,
3797035047,2022-08-12T03:00:00,FM-12,4,,64,66,0,,0.02,8,93,30.09,CLR:00,29.92,6.21,65,10,,7,SYN08203797 25960 00106 10190 20178 30133 40191 58007 80/// 333 60005 91007 90710 91108=,FM-12,4,
3797035047,2022-08-12T04:00:00,FM-12,4,,64,66,0,,0.03,7,94,30.08,CLR:00,29.91,6.21,65,30,,7,SYN08803797 27960 00306 10190 20180 30129 40187 57011 710// 80/// 333 60005 91008 90710 91108=,FM-12,4,
3797035047,2022-08-12T05:00:00,FM-12,4,,63,65,0,,0.02,7,94,30.08,CLR:00,29.91,5.59,64,30,,5,SYN08803797 27959 00304 10185 20175 30129 40187 57008 710// 80/// 333 60005 91006 90710 91107=,FM-12,4,
3797035047,2022-08-12T06:00:00,FM-12,4,,65,67,0,,0.01,5,92,30.09,CLR:00,29.92,6.84,66,30,,5,SYN11803797 07961 00304 10197 20184 30131 40189 55003 60002 710// 80/// 333 10230 20182 3/014 60005 70000 91005 90710 91106=,FM-12,4,
3797035047,2022-08-12T07:00:00,FM-12,4,,65,71,0,,-0.01,2,82,30.09,CLR:00,29.92,15.53,67,30,,7,SYN08203797 25975 00306 10216 20183 30131 40189 52002 80/// 333 60005 91008 90710 91108=,FM-12,4,
3797035047,2022-08-12T08:00:00,FM-12,4,,63,76,0,,-0.01,2,64,30.09,CLR:00,29.92,18.64,68,60,,6,SYN08203797 25980 00605 10245 20172 30133 40190 52003 80/// 333 60005 91008 90710 91108=,FM-12,4,
3797035047,2022-08-12T09:00:00,FM-12,4,,59,79,0,,0,2,52,30.09,CLR:00,29.92,14.29,67,70,,7,SYN10003797 05973 00706 10259 20152 30133 40190 52001 60002 80/// 333 10263 20182 60005 91009 90710 91110=,FM-12,4,
3797035047,2022-08-12T10:00:00,FM-12,4,,62,78,0,,0,9,58,30.09,CLR:00,29.92,21.75,68,30,,8,SYN08203797 25981 00307 10256 20168 30132 40189 50000 80/// 333 60005 91011 90710 91111=,FM-12,4,
3797035047,2022-08-12T11:00:00,FM-12,4,,60,80,0,,0.02,8,51,30.07,CLR:00,29.91,13.67,67,40,,9,SYN08203797 25972 00408 10267 20156 30128 40184 58006 80/// 333 60005 91011 90710 91112=,FM-12,4,
3797035047,2022-08-12T12:00:00,FM-12,4,,,,0,,,,,,,,,,50,,11,SYN05203797 05/// /0510 60001 333 60005 91014 90710 91115=,FM-12,4,
3797035047,2022-08-12T13:00:00,FM-12,4,,61,79,0,,0.04,7,53,30.05,CLR:00,29.88,21.75,68,40,,13,SYN08203797 25981 00411 10262 20160 30120 40177 57012 80/// 333 60005 91015 90710 91115=,FM-12,4,
3797035047,2022-08-12T14:00:00,FM-12,4,,61,76,0,,0.03,6,60,30.05,CLR:00,29.88,14.29,67,40,,14,SYN08203797 25973 00412 10245 20163 30119 40176 56010 80/// 333 60005 91017 90710 91118=,FM-12,4,
3797035047,2022-08-12T15:00:00,FM-12,4,,59,78,0,,0.03,7,53,30.03,CLR:00,29.87,12.43,66,40,,13,SYN08203797 25970 00411 10253 20151 30114 40171 57010 80/// 333 60005 91017 90710 91118=,FM-12,4,
3797035047,2022-08-12T16:00:00,FM-12,4,,58,77,0,,0.03,7,53,30.02,CLR:00,29.86,14.91,65,40,,13,SYN08203797 25974 00411 10250 20147 30111 40167 57011 80/// 333 60005 91016 90710 91118=,FM-12,4,
3797035047,2022-08-12T17:00:00,FM-12,4,,60,77,0,,0.03,7,55,30.01,CLR:00,29.85,18.02,66,40,,11,SYN08203797 25979 00410 10250 20153 30108 40164 57011 80/// 333 60005 91014 90710 91116=,FM-12,4,
3797035047,2022-08-12T18:00:00,FM-12,4,,,,0,,,,,,,,,,40,,11,SYN05803797 06/// /0410 60002 333 10278 20197 60005 90710 91116=,FM-12,4,
3797035047,2022-08-12T19:00:00,FM-12,4,,63,71,0,,0.01,5,76,30.01,CLR:00,29.85,14.29,66,40,,11,SYN08203797 25973 00410 10216 20172 30107 40164 55004 80/// 333 60005 91014 90710 91115=,FM-12,4,
3797035047,2022-08-12T20:00:00,FM-12,4,,,,0,,,,,,,,,,40,,9,SYN04003797 26/// /0408 333 60005 90710 91115=,FM-12,4,
3797035047,2022-08-12T21:00:00,FM-12,4,,63,68,0,,-0.01,2,83,30.02,CLR:00,29.85,10.56,65,30,,9,SYN10003797 05967 00308 10202 20172 30109 40167 52003 60002 80/// 333 10278 20201 60005 91012 90710 91112=,FM-12,4,
3797035047,2022-08-12T22:00:00,FM-12,4,,,,0,,,,,,,,,,30,,10,SYN04603797 25/// /0309 333 60005 91012 90710 91114=,FM-12,4,
3797035047,2022-08-12T23:00:00,FM-12,4,,64,68,0,,0.01,7,86,30.01,CLR:00,29.84,10.56,66,30,,10,SYN08203797 25967 00309 10201 20177 30105 40162 57004 80/// 333 60005 91011 90710 91112=,FM-12,4,
3797035047,2022-08-12T23:59:00,SOD  ,O,BR,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2022-08-13T00:00:00,FM-12,4,,64,68,0,,0.02,7,86,30,CLR:00,29.83,10.56,66,30,,9,SYN08803797 05967 00308 10202 20177 30101 40159 57008 60001 80/// 333 60005 91010 90710 91111=,FM-12,4,
3797035047,2022-08-13T01:00:00,FM-12,4,,63,66,0,,0.03,7,89,29.99,CLR:00,29.82,8.08,64,40,,2,SYN08203797 25963 00402 10189 20170 30097 40155 57010 80/// 333 60005 91003 90710 91109=,FM-12,4,
3797035047,2022-08-13T02:00:00,FM-12,4,,64,65,0,,0.03,7,96,29.98,CLR:00,29.81,5.59,64,10,,2,SYN08803797 27959 00102 10183 20176 30095 40153 57010 710// 80/// 333 60005 91003 90710 91103=,FM-12,4,
3797035047,2022-08-13T03:00:00,FM-12,4,,64,65,0,,0.03,7,98,29.98,CLR:00,29.8,1.68,64,20,,5,SYN08803797 27927 00204 10182 20179 30093 40151 57009 710// 80/// 333 60005 91004 90710 91104=,FM-12,4,
3797035047,2022-08-13T04:00:00,FM-12,4,,63,64,0,,0.02,7,98,29.97,CLR:00,29.8,0.75,63,30,,5,SYN08803797 27912 00304 10178 20174 30092 40150 57006 710// 80/// 333 60005 91004 90710 91104=,FM-12,4,
3797035047,2022-08-13T05:00:00,FM-12,4,,62,63,0,,0.01,7,97,29.97,CLR:00,29.8,2.73,62,40,,5,SYN08803797 27944 00404 10172 20167 30090 40148 57005 710// 80/// 333 60005 91004 90710 91105=,FM-12,4,
3797035047,2022-08-13T06:00:00,FM-12,4,,63,66,0,,0.01,7,90,29.97,CLR:00,29.8,15.53,64,100,,3,SYN11203797 05975 01003 10188 20172 30091 40149 57002 60002 80/// 333 10232 20168 3/011 60005 70000 91004 90710 91105=,FM-12,4,
3797035047,2022-08-13T07:00:00,FM-12,4,,58,73,0,,0.01,7,60,29.96,CLR:00,29.79,16.16,64,110,,11,SYN08203797 25976 01110 10230 20147 30089 40146 57003 80/// 333 60005 91013 90710 91113=,FM-12,4,
3797035047,2022-08-13T08:00:00,FM-12,4,,56,75,0,,0,3,50,29.97,CLR:00,29.8,16.16,64,130,,10,SYN08203797 25976 01309 10241 20131 30092 40149 53001 80/// 333 60005 91011 90710 91113=,FM-12,4,
3797035047,2022-08-13T09:00:00,FM-12,4,,55,78,0,,-0.01,3,45,29.98,CLR:00,29.81,24.85,64,120,,10,SYN10003797 05982 01209 10255 20127 30094 40151 53003 60002 80/// 333 10258 20168 60005 91011 90710 91111=,FM-12,4,
3797035047,2022-08-13T10:00:00,FM-12,4,,49,82,0,,-0.01,2,33,29.98,CLR:00,29.81,18.64,63,130,,11,SYN08203797 25980 01310 10276 20097 30095 40151 52004 80/// 333 60005 91012 90710 91113=,FM-12,4,
3797035047,2022-08-13T11:00:00,FM-12,4,,51,83,0,,0,9,32,29.97,CLR:00,29.8,24.85,64,120,,11,SYN08203797 25982 01210 10284 20103 30093 40149 50000 80/// 333 60005 91013 90710 91114=,FM-12,4,
3797035047,2022-08-13T12:00:00,FM-12,4,,,,0,,,,,,,,,,130,,10,SYN05203797 05/// /1309 60001 333 60005 91012 90710 91113=,FM-12,4,
3797035047,2022-08-13T13:00:00,FM-12,4,,48,88,0,,,,25,29.95,CLR:00,29.79,21.75,65,120,,11,SYN07603797 25981 01210 10310 20088 30087 40143 80/// 333 60005 91013 90710 91113=,FM-12,4,
3797035047,2022-08-13T14:00:00,FM-12,4,,46,87,0,,,,24,29.94,CLR:00,29.78,27.96,63,100,,11,SYN07603797 25983 01010 10305 20080 30083 40139 80/// 333 60005 91013 90710 91114=,FM-12,4,
3797035047,2022-08-13T15:00:00,FM-12,4,,48,87,0,,,,26,29.93,CLR:00,29.77,24.85,64,80,,13,SYN07603797 25982 00811 10306 20088 30080 40135 80/// 333 60005 91015 90710 91116=,FM-12,4,
3797035047,2022-08-13T16:00:00,FM-12,4,,47,85,0,,0.04,7,26,29.92,CLR:00,29.75,24.85,63,80,,14,SYN08203797 25982 00812 10297 20083 30076 40131 57012 80/// 333 60005 91016 90710 91116=,FM-12,4,
3797035047,2022-08-13T17:00:00,FM-12,4,,46,83,0,,0.04,7,27,29.91,CLR:00,29.74,21.75,62,80,,14,SYN08203797 25981 00812 10284 20079 30071 40127 57013 80/// 333 60005 91017 90710 91118=,FM-12,4,
3797035047,2022-08-13T18:00:00,FM-12,4,,48,80,0,,0.03,7,32,29.9,CLR:00,29.73,31.07,62,70,,11,SYN10003797 05984 00710 10268 20088 30069 40126 57011 60002 80/// 333 10314 20188 60005 91015 90710 91117=,FM-12,4,
3797035047,2022-08-13T19:00:00,FM-12,4,,47,77,0,,0.02,6,34,29.9,CLR:00,29.73,31.07,60,70,,8,SYN08203797 25984 00707 10252 20081 30069 40125 56007 80/// 333 60005 91010 90710 91115=,FM-12,4,
3797035047,2022-08-13T20:00:00,FM-12,4,,49,74,0,,0.01,7,41,29.89,CLR:00,29.72,27.96,60,70,,8,SYN08203797 25983 00707 10233 20094 30066 40123 57005 80/// 333 60005 91009 90710 91113=,FM-12,4,
3797035047,2022-08-13T21:00:00,FM-12,4,,52,74,0,,0.01,7,46,29.9,CLR:00,29.73,31.07,61,70,,9,SYN10003797 05984 00708 10235 20111 30067 40124 57003 60002 80/// 333 10314 20227 60005 91013 90710 91113=,FM-12,4,
3797035047,2022-08-13T22:00:00,FM-12,4,,52,74,0,,0.02,8,45,29.88,CLR:00,29.71,31.07,61,80,,10,SYN08203797 25984 00809 10236 20109 30062 40118 58008 80/// 333 60005 91012 90710 91115=,FM-12,4,
3797035047,2022-08-13T23:00:00,FM-12,4,,53,74,0,,0.02,8,49,29.88,CLR:00,29.71,31.07,62,80,,9,SYN08203797 25984 00808 10231 20117 30060 40117 58007 80/// 333 60005 91011 90710 91114=,FM-12,4,
3797035047,2022-08-13T23:59:00,SOD  ,O,BR,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2022-08-14T00:00:00,FM-12,4,,54,72,0,,0.04,7,52,29.86,CLR:00,29.69,31.07,61,80,,8,SYN08803797 05984 00807 10225 20122 30055 40112 57012 60001 80/// 333 60005 91011 90710 91113=,FM-12,4,
3797035047,2022-08-14T01:00:00,FM-12,4,,57,69,0,,0.04,8,66,29.84,CLR:00,29.67,27.96,62,110,,5,SYN08203797 25983 01104 10206 20139 30049 40106 58013 80/// 333 60005 91005 90710 91110=,FM-12,4,
3797035047,2022-08-14T02:00:00,FM-12,4,,58,67,0,,0.05,8,72,29.82,CLR:00,29.65,31.07,62,110,,2,SYN08203797 25984 01102 10195 20142 30042 40099 58018 80/// 333 60005 91003 90710 91110=,FM-12,4,
3797035047,2022-08-14T03:00:00,FM-12,4,,58,64,0,,0.05,7,80,29.81,CLR:00,29.64,21.75,60,120,,5,SYN08203797 25981 01204 10179 20144 30038 40096 57018 80/// 333 60005 91005 90710 91105=,FM-12,4,
3797035047,2022-08-14T04:00:00,FM-12,4,,59,64,0,,0.04,6,85,29.8,CLR:00,29.63,18.64,61,0,,0,SYN08203797 25980 00000 10176 20151 30034 40092 56015 80/// 333 60005 91001 90710 91104=,FM-12,4,
3797035047,2022-08-14T05:00:00,FM-12,4,,60,63,0,,0.04,7,90,29.79,CLR:00,29.62,16.78,61,60,,3,SYN08203797 25977 00603 10172 20156 30029 40087 57013 80/// 333 60005 91003 90710 91104=,FM-12,4,
